"統一編號","公司名稱","公司地址","資本總額","實收資本額","在境內營運資金","核准設立日期","營業地址（財政資訊中心匯入）","行業代號（財政資訊中心匯入）","財政資訊中心匯入日期","股票代號（金融監督管理委員會匯入）","產業別（金融監督管理委員會匯入）","金融監督管理委員會匯入日期","商標資料（智慧財產局匯入）","智慧財產局匯入日期"
"96651389","有鼎工程有限公司","臺北市大安區和平東路1段6號11樓","5000000"," "," ","1130516","臺北市大安區古莊里和平東路１段６號１１樓","381113,,,","26-MAR-26","","","","",""
"96663879","裕昌興營造有限公司","臺北市北投區知行路316巷63號","6000000"," "," ","1130422","臺北市北投區關渡里知行路３１６巷６３號１樓","439099,,,","26-MAR-26","","","","",""
"96771997","日昇投資貿易有限公司","臺北市中正區臨沂街3巷11號1樓","100000"," "," ","1130726","臺北市中正區梅花里臨沂街３巷１１號１樓","669199,702099,,","26-MAR-26","","","","",""
"96777726","彥鼎營造股份有限公司","臺北市士林區中山北路6段89號10樓","200000000","5000000"," ","1130503","臺北市士林區中山北路６段８９號１０樓","439099,410099,429099,","26-MAR-26","","","","",""
"96798074","昇立營造股份有限公司","臺北市大同區民權西路118巷2號11樓","22500000","22500000"," ","1140205","臺北市大同區民權里民權西路１１８巷２號１１樓","410013,410099,421000,429099","26-MAR-26","","","","",""
"96800873","中州營造有限公司","臺北市內湖區成功路4段223巷15弄3號1樓","5000000"," "," ","1140213","臺北市內湖區清白里成功路４段２２３巷１５弄３號１樓","410099,434011,434012,434015","26-MAR-26","","","","",""
"96819887","宏民科技工程室內裝修有限公司","臺北市中山區松江路101號2樓之2","3000000"," "," ","1130422","臺北市中山區朱園里松江路１０１號２樓之２","434011,,,","26-MAR-26","","","","",""
"96833494","泰能地熱開發股份有限公司","臺北市松山區民生東路4段54號8樓之8","10000000","10000000"," ","1140110","臺北市松山區民生東路４段５４號８樓之８","351000,,,","26-MAR-26","","","","",""
"96841683","誠易整合工程顧問有限公司","臺北市中正區漢口街1段132號7樓之1","1000000"," "," ","1130607","臺北市中正區光復里漢口街１段１３２號７樓之１","434015,,,","26-MAR-26","","","","",""
"96844582","兆礎工程股份有限公司","臺北市中山區松江路76號7樓之2","25000000","1000000"," ","1130618","臺北市中山區興亞里松江路７６號７樓之２","434011,434012,434099,434013","26-MAR-26","","","","",""
"96936626","中天欣業股份有限公司","臺北市大安區仁愛路4段122巷61號5樓之2","29000000","29000000"," ","0850212","臺北市大安區敦安里仁愛路４段１２２巷６１號５樓之２","771200,,,","26-MAR-26","","","","",""
"96959562","吉進交通企業有限公司","臺北市士林區通河東街2段10巷8號1樓","25000000"," "," ","0850429","臺北市士林區後港里通河東街２段１０巷８號１樓","494099,,,","26-MAR-26","","","","",""
"96967388","東林國際開發股份有限公司","臺北市中山區長安東路2段199號11樓之1","20000000","20000000"," ","0850517","臺北市中山區長安東路２段１９９號１１樓之１","463999,050011,482999,649999","26-MAR-26","","","","",""
"97009610","榮駿工程有限公司","臺北市中山區堤頂大道2段500號8樓之9","7000000"," "," ","0850518","臺北市中山區金泰里堤頂大道二段５００號８樓之９","524999,494099,,","26-MAR-26","","","","",""
"97022992","吉村營造股份有限公司","臺北市中正區羅斯福路1段24號11樓","66000000","66000000"," ","0850531","臺北市中正區龍福里羅斯福路１段２４號１１樓","439099,381111,670012,461999","26-MAR-26","","","","",""
"97104678","寶山興業股份有限公司","臺北市大安區敦化南路1段205號13樓之8","68000000","68000000"," ","0850725","臺北市大安區敦化南路１段２０５號１３樓之８","681112,464111,,","26-MAR-26","","","","",""
"97109152","大躍股份有限公司","臺北市中山區民生東路3段10號7樓","67600000","67600000"," ","0850806","臺北市中山區朱馥里民生東路３段１０號７樓","523300,523200,521000,525913","26-MAR-26","","","","",""
"97112473","尼歐森國際有限公司","臺北市北投區中央南路2段12之2號13樓","10000000"," "," ","0850814","臺北市北投區八仙里中央南路二段１２之２號十三樓","464211,476111,474999,","26-MAR-26","","","","",""
"97119004","貝可得國際股份有限公司","臺北市北投區北投路2段11號11樓之3","10000000","10000000"," ","0850902","臺北市北投區大同里北投路２段１１號１１樓之３","760999,457299,454920,","26-MAR-26","","","","BECTER,","2024-11-27"
"97119216","松擎開發有限公司","臺北市大同區南京西路163號2樓之10","5000000"," "," ","0850902","臺北市大同區朝陽里南京西路１６３號２樓之１０","461515,011999,620212,620199","26-MAR-26","","","","",""
"97311199","順峰工程股份有限公司","臺北市士林區環河北路3段199號5樓","7000000","7000000"," ","0860107","臺北市士林區社新里環河北路３段１９９號５樓","422012,,,","26-MAR-26","","","","",""
"97328311","敦陽國際開發股份有限公司","臺北市信義區基隆路2段51號12樓之3","150000000","100000000"," ","0860304","臺北市信義區景聯里基隆路２段５１號１２樓之３","681211,670012,,","26-MAR-26","","","","",""
"97328608","好名企業有限公司","臺北市信義區信義路4段395巷6弄10號5樓之5","28800000"," "," ","0860305","臺北市信義區中興里信義路四段３９５巷６弄１０號５樓之５","382111,370000,381114,434011","26-MAR-26","","","","",""
"97361417","春越營造股份有限公司","臺北市中山區中山北路3段34號14樓","130000000","130000000"," ","0860116","臺北市中山區集英里中山北路３段３４號１４樓","439099,670012,410099,422018","26-MAR-26","","","","",""
"97448202","宇信工程顧問有限公司","臺北市文山區木新路3段127巷12弄5號1樓","1000000"," "," ","0860424","臺北市文山區樟腳里木新路３段１２７巷１２弄５號１樓","711211,670012,689900,","26-MAR-26","","","","",""
"97456764","台灣軟陶有限公司","臺北市中山區長安東路1段16號8樓之5","2500000"," "," ","0860516","臺北市中山區正得里長安東路１段１６號８樓之５","451099,457299,458399,462099","26-MAR-26","","","","",""
"97459663","宏青建設開發股份有限公司","臺北市大安區仁愛路4段122巷61號5樓之2","29000000","29000000"," ","0860524","臺北市大安區敦安里仁愛路４段１２２巷６１號５樓之２","670012,,,","26-MAR-26","","","","",""
"97470983","玉城石礦有限公司","臺北市萬華區昆明街260號2樓","2400000"," "," ","0860619","臺北市萬華區昆明街２６０號２樓","060099,432000,,","26-MAR-26","","","","",""
"97572320","金宏營造股份有限公司","臺北市士林區通河西街2段27號","46000000","46000000"," ","0720708","臺北市士林區社子里通河西街２段２７號１樓","410099,421000,429099,","26-MAR-26","","","","",""
"97577752","創元鑽探股份有限公司","臺北市松山區民生東路4段54號8樓之8","10000000","10000000"," ","1130607","臺北市松山區民生東路４段５４號８樓之８","281099,282011,351000,353011","26-MAR-26","","","","",""
