"統一編號","公司名稱","公司地址","資本總額","實收資本額","在境內營運資金","核准設立日期","營業地址（財政資訊中心匯入）","行業代號（財政資訊中心匯入）","財政資訊中心匯入日期","股票代號（金融監督管理委員會匯入）","產業別（金融監督管理委員會匯入）","金融監督管理委員會匯入日期","商標資料（智慧財產局匯入）","智慧財產局匯入日期"
"90577594","鋒宇工程有限公司","新北市蘆洲區中山二路40號(2樓)","1000000"," "," ","1110112","新北市蘆洲區恆德里中山二路４０號（２樓）","812999,,,","26-MAR-26","","","","",""
"90628094","今泰展企業有限公司","新北市三峽區愛國路1之1號","500000"," "," ","1110216","新北市三峽區礁溪里愛國路１之１號","711112,011999,453211,453212","26-MAR-26","","","","",""
"90628263","垚豐礦業有限公司","新北市板橋區中山路2段395號(2樓)","1000000"," "," ","1110217","新北市板橋區埔墘里中山路２段３９５號（２樓）","239999,469916,,","26-MAR-26","","","","",""
"90660093","尊祥營造有限公司","新北市新莊區中信街176號21樓之1","12000000"," "," ","1110114","新北市新莊區中原里中信街１７６號２１樓之１","429099,439014,434012,431011","26-MAR-26","","","","",""
"90674266","竑嘉工程有限公司","新北市新莊區五工二路94巷21號","600000"," "," ","1101229","新北市新莊區福興里五工二路９４巷２１號","461514,461515,469925,","26-MAR-26","","","","",""
"90676139","旺德泰投資有限公司","新北市土城區清水路141巷9弄7號","3000000"," "," ","1110127","新北市土城區青雲里清水路１４１巷９弄７號","649911,429099,,","26-MAR-26","","","","",""
"90676497","領航開發工程有限公司","新北市三峽區大觀路53號8樓","1000000"," "," ","1110127","新北市三峽區龍學里大觀路５３號８樓","431014,,,","26-MAR-26","","","","",""
"90691440","垚磊鑫開發有限公司","新北市板橋區國慶路182巷16號5樓之4","300000"," "," ","1100401","新北市板橋區重慶里國慶路１８２巷１６號５樓之４","439099,813000,812100,461999","26-MAR-26","","","","",""
"90706289","雙霖工程有限公司","新北市三峽區中園街225之8號","3000000"," "," ","1100504","新北市三峽區大埔里中園街２２５之８號","381111,433111,433116,","26-MAR-26","","","","",""
"90769002","群建營造工程有限公司","新北市板橋區三民路2段38號4樓","9000000"," "," ","1100324","新北市板橋區九如里三民路２段３８號４樓","410099,429099,439099,","26-MAR-26","","","","",""
"90773744","凱強工程有限公司","新北市三重區重新路4段53號7樓","3000000"," "," ","1100204","新北市三重區過田里重新路４段５３號７樓","429099,,,","26-MAR-26","","","","",""
"90776849","景程國際有限公司","新北市板橋區三民路2段37號23樓之1","1000000"," "," ","1100414","新北市板橋區富貴里三民路２段３７號２３樓之１","434011,782000,,","26-MAR-26","","","","",""
"90798148","亞比斯綠科技股份有限公司","新北市新店區寶橋路188號10樓","400000","400000"," ","1100421","新北市新店區寶福里寶橋路１８８號１０樓","433900,422099,,","26-MAR-26","","","","",""
"90830061","泰鼎資產投資股份有限公司","新北市中和區南山路256之3號14樓","2000000000","100000"," ","1100318","新北市中和區壽南里南山路２５６－３號１４樓","681112,670012,681111,","26-MAR-26","","","","",""
"90839416","鼎立資產顧問有限公司","新北市土城區新洲路100號8樓","1000000"," "," ","1100208","新北市土城區員仁里新洲路１００號８樓","681211,681212,670012,","26-MAR-26","","","","",""
"90880131","全清循環股份有限公司","新北市板橋區館前西路275號16樓","6000000","6000000"," ","1100308","新北市板橋區湳興里館前西路２７５號１６樓","382112,,,","26-MAR-26","","","","",""
"91006088","宏泰科技資源環保有限公司","新北市泰山區黎明路35號","5000000"," "," ","1100709","新北市泰山區黎明里黎明路３５號","469199,461999,431013,","26-MAR-26","","","","",""
"91039855","永詰工程有限公司","新北市汐止區新台五路1段106號18樓","1000000"," "," ","1100820","新北市汐止區文化里新台五路一段１０６號１８樓","429011,,,","26-MAR-26","","","","",""
"91066472","大倉營造有限公司","新北市三重區永安北路2段25巷3號2樓","20000000"," "," ","1000708","新北市三重區仁華里００７鄰永安北路２段２５巷３號２樓","429099,434011,461999,060014","26-MAR-26","","","","",""
"91067578","穩普有限公司","新北市汐止區民族六街63號","6000000"," "," ","1100713","新北市汐止區北峰里民族六街６３號","381111,382111,383099,","26-MAR-26","","","","",""
"91068788","展宇國際有限公司","新北市中和區錦和路206號3樓","500000"," "," ","1100810","新北市中和區中山里錦和路２０６號３樓","461999,461515,,","26-MAR-26","","","","",""
"91083514","信昶開發實業有限公司","新北市八里區中華路2段566號6樓","10000000"," "," ","1100721","新北市八里區荖阡里０１２鄰中華路２段５６６號６樓","410099,252100,,","26-MAR-26","","","","",""
"91085800","捌號工程有限公司","新北市汐止區中興路168號14樓之6","1000000"," "," ","1100730","新北市汐止區中興里中興路１６８號１４樓之６","429099,,,","26-MAR-26","","","","",""
