"統一編號","公司名稱","公司地址","資本總額","實收資本額","在境內營運資金","核准設立日期","營業地址（財政資訊中心匯入）","行業代號（財政資訊中心匯入）","財政資訊中心匯入日期","股票代號（金融監督管理委員會匯入）","產業別（金融監督管理委員會匯入）","金融監督管理委員會匯入日期","商標資料（智慧財產局匯入）","智慧財產局匯入日期"
"00003903","陽躍管理顧問有限公司","臺北市信義區忠孝東路5段1之3號7樓","100000"," "," ","1140220","臺北市信義區興雅里忠孝東路五段１─３號７樓","702099,,,","26-MAR-26","","","","",""
"00006937","聯燿科技有限公司","臺北市信義區忠孝東路5段1之3號7樓","100000"," "," ","1140121","臺北市信義區興雅里忠孝東路五段１─３號７樓","702099,464920,,","26-MAR-26","","","","",""
"00010382","豐光創能股份有限公司","臺北市信義區松仁路89號12樓之4","10000000","5000000"," ","1131108","臺北市信義區安康里松仁路８９號１２樓之４","339999,281099,433117,","26-MAR-26","","","","",""
"00017195","川石能源股份有限公司","臺北市中山區植福路308號5樓之2","100000000","5000000"," ","1140207","臺北市中山區金泰里植福路３０８號五樓之２","351000,,,","26-MAR-26","","","","",""
"00018595","昕達能源股份有限公司","臺北市中山區復興北路2號11樓之8","1000000","10000"," ","1131204","臺北市中山區復興北路２號１１樓之８","281099,,,","26-MAR-26","","","","",""
"00023767","林境永續股份有限公司","臺北市中山區南京東路2段111號6樓","400000","400000"," ","1140305","臺北市中山區中央里南京東路２段１１１號６樓","381112,381113,760999,","26-MAR-26","","","","",""
"00026321","和鋕科技股份有限公司","臺北市大安區復興南路1段126巷1號2樓之17","5550000","5550000"," ","1131210","臺北市大安區誠安里復興南路１段１２６巷１號２樓之１７","760999,,,","26-MAR-26","","","","",""
"00030129","安能電業股份有限公司","臺北市南港區三重路19之9號5樓","35000000","7500000"," ","1130920","臺北市南港區三重路１９之９號５樓","351000,712999,340099,433199","26-MAR-26","","","","",""
"00035243","台灣豐通能源股份有限公司","臺北市信義區松仁路101號5樓","5000000","5000000"," ","1140220","臺北市信義區安康里松仁路１０１號５樓","702099,,,","26-MAR-26","","","","",""
"00039819","旺文生投資有限公司","臺北市內湖區石潭路27號7樓之6","4100000"," "," ","1131118","臺北市內湖區石潭里石潭路２７號７樓之６","649911,639099,631299,620900","26-MAR-26","","","","",""
"00040843","喬斯科技股份有限公司","臺北市信義區基隆路1段432號7樓之7","1000000","1000000"," ","1131209","臺北市信義區基隆路１段４３２號７樓之７","474199,,,","26-MAR-26","","","","",""
"00042510","探索世界投資控股股份有限公司","臺北市松山區南京東路5段206號3樓之1","20000000","1000000"," ","1131016","臺北市松山區南京東路５段２０６號３樓之１","649911,702099,,","26-MAR-26","","","","",""
"00048280","光宜芳苑五股份有限公司","臺北市信義區松高路1號10樓之1","100000000","100000"," ","1131126","臺北市信義區興雅里松高路１號１０樓之１","289099,281099,353011,","26-MAR-26","","","","",""
"00052002","坤豐綠能股份有限公司","臺北市松山區民權東路3段178號7樓","1000000","1000000"," ","1140304","臺北市松山區民權東路３段１７８號７樓","281099,,,","26-MAR-26","","","","",""
"00053380","光宜芳苑六股份有限公司","臺北市信義區松高路1號10樓之1","100000000","100000"," ","1131126","臺北市信義區興雅里松高路１號１０樓之１","353011,281099,,","26-MAR-26","","","","",""
"00054347","光宜芳苑一股份有限公司","臺北市信義區松高路1號10樓之1","100000000","100000"," ","1131126","臺北市信義區興雅里松高路１號１０樓之１","289099,281099,353011,","26-MAR-26","","","","",""
"00069067","本進能源股份有限公司","臺北市大安區敦化南路2段104號24樓","100000000","5000000"," ","1140225","臺北市大安區群賢里敦化南路２段１０４號２４樓","340015,,,","26-MAR-26","","","","",""
"00073816","太廈綠能股份有限公司","臺北市大安區大安路1段31巷41號1樓","50000000","9000000"," ","1131226","臺北市大安區光武里大安路１段３１巷４１號１樓","760999,351000,,","26-MAR-26","","","","",""
"00077974","金富陽能源股份有限公司","臺北市南港區園區街3號16號之1","2500000","2500000"," ","1131008","臺北市南港區園區街３號１６樓之１","649911,760999,340099,433199","26-MAR-26","","","","",""
"00084031","瑞軒綠能科技有限公司","臺北市大安區復興南路2段237號13樓","300000"," "," ","1130815","臺北市大安區群賢里復興南路二段２３７號１３樓","281099,340015,465311,456199","26-MAR-26","","","","",""
"00087023","青鈺股份有限公司","臺北市大同區重慶北路2段48號9樓之3","70001000","70001000"," ","1130919","臺北市大同區朝陽里重慶北路二段４８號９樓之３","351000,681112,,","26-MAR-26","","","","",""
"00088212","德威鑫盈有限公司","臺北市松山區光復北路95號5樓","15000000"," "," ","1130909","臺北市松山區光復北路９５號５樓","464920,464922,464999,","26-MAR-26","","","","",""
"00098653","晶科綠能有限公司","臺北市信義區基隆路1段143號11樓之4","100000"," "," ","1131127","臺北市信義區基隆路１段１４３號１１樓之４","464920,,,","26-MAR-26","","","","",""
"00105578","巍豐有限公司","臺北市大安區光復南路102號4樓","1000000"," "," ","1131213","臺北市大安區華聲里光復南路１０２號４樓","381113,,,","26-MAR-26","","","","",""
"00108651","靖維顧問有限公司","臺北市大同區南京西路62號7樓","1000000"," "," ","1140124","臺北市大同區建泰里南京西路６２號７樓","702099,,,","26-MAR-26","","","","",""
"00115230","宇豐綠能股份有限公司","臺北市松山區民生東路3段131號5樓","180270000","180270000"," ","1131025","臺北市松山區民有里民生東路３段１３１號５樓","353011,351000,,","26-MAR-26","","","","",""
"00115415","久陽有限公司","臺北市中正區博愛路60號8樓","6000000"," "," ","1131004","臺北市中正區博愛路６０號８樓","353011,,,","26-MAR-26","","","","",""
"00116511","泊鈺日能股份有限公司","臺北市內湖區民權東路6段180巷6號4樓","100000","100000"," ","1131204","臺北市內湖區寶湖里民權東路６段１８０巷６號４樓","351000,,,","26-MAR-26","","","","",""
"00119284","美好健康科技股份有限公司","臺北市大同區重慶北路2段123號8樓之1","8800000","8000000"," ","1131016","臺北市大同區重慶北路２段１２３號８樓之１","620299,475199,457199,620199","26-MAR-26","","","","",""
"00120070","晶科能源科技有限公司","臺北市信義區基隆路1段143號11樓之4","100000"," "," ","1131127","臺北市信義區基隆路１段１４３號１１樓之４","464920,,,","26-MAR-26","","","","",""
"00121036","和旭電力服務股份有限公司","臺北市信義區忠孝東路5段68號14樓","1000000","1000000"," ","1131107","臺北市信義區忠孝東路５段６８號１４樓","351000,,,","26-MAR-26","","","","",""
"00121373","向陽萬金光電股份有限公司","臺北市大安區敦化南路2段99號12樓","1400000000","65000000"," ","1130905","臺北市大安區義安里敦化南路２段９９號１２樓","351000,,,","26-MAR-26","","","","",""
"00123105","致達能源股份有限公司","臺北市中山區復興北路2號11樓之8","1000000","10000"," ","1131202","臺北市中山區朱崙里復興北路２號１１樓之８","281099,,,","26-MAR-26","","","","",""
"00125315","金富鈅生活科技有限公司","臺北市中正區懷寧街76號1樓","2000000"," "," ","1130924","臺北市中正區懷寧街７６號１樓","432000,089199,089999,","26-MAR-26","","","","",""
"00142573","尹源投資有限公司","臺北市內湖區石潭路27號7樓之6","3400000"," "," ","1131118","臺北市內湖區石潭路２７號７樓之６","649911,639099,631299,620900","26-MAR-26","","","","",""
"00148295","陸風能源投資股份有限公司","臺北市大安區敦化南路2段99號32樓","200000000","53500000"," ","1131008","臺北市大安區義安里敦化南路２段９９號３２樓","351000,,,","26-MAR-26","","","","",""
"00149626","福灣數位資融股份有限公司","臺北市大同區承德路1段40號12樓","20000000","20000000"," ","1131205","臺北市大同區承德路１段４０號１２樓","649999,669999,,","26-MAR-26","","","","",""
"00153579","愛綠能有限公司","臺北市大安區羅斯福路3段241號12樓","200000"," "," ","1140117","臺北市大安區大學里羅斯福路３段２４１號１２樓","289099,351000,,","26-MAR-26","","","","",""
"00155653","昌能科技股份有限公司","臺北市內湖區成功路4段188號11樓之18","20000000","20000000"," ","1140225","臺北市內湖區內湖里成功路４段１８８號１１樓之１８","351000,760999,433199,339999","26-MAR-26","","","","",""
"00163577","光宜芳苑二股份有限公司","臺北市信義區松高路1號10樓之1","100000000","100000"," ","1131126","臺北市信義區興雅里松高路１號１０樓之１","289099,281099,353011,","26-MAR-26","","","","",""
"00166672","田鈺企業有限公司","臺北市松山區南京東路5段70號5樓之2","1000000"," "," ","1140108","臺北市松山區南京東路５段７０號５樓之２","433900,454811,,","26-MAR-26","","","","",""
"00175356","昕測科技有限公司","臺北市中山區林森北路100號9樓之7","5500000"," "," ","1131118","臺北市中山區正得里林森北路１００號９樓之７","351000,456199,712999,353011","26-MAR-26","","","","",""
"00176290","鼎喬資訊有限公司","臺北市中山區中山北路2段162號10樓","5000000"," "," ","1131206","臺北市中山區集英里中山北路２段１６２號１０樓","483112,670012,631299,","26-MAR-26","","","","",""
"00177690","拓邦綠能顧問有限公司","臺北市中正區南陽街1號5樓","50000"," "," ","1140221","臺北市中正區黎明里南陽街１號５樓","461914,461999,,","26-MAR-26","","","","",""
"00180105","向陽萬德光電股份有限公司","臺北市大安區敦化南路2段99號12樓","1400000000","65000000"," ","1130905","臺北市大安區義安里敦化南路２段９９號１２樓","351000,,,","26-MAR-26","","","","",""
"00181625","鼎峯科技有限公司","臺北市松山區南京東路3段287號10樓","1000000"," "," ","1131025","臺北市松山區南京東路３段２８７號１０樓","433117,433212,,","26-MAR-26","","","","",""
"00183102","天盛國際有限公司","臺北市信義區忠孝東路5段1之8號2樓","1500000"," "," ","1131210","臺北市信義區興雅里忠孝東路五段１─８號２樓","465314,,,","26-MAR-26","","","","",""
"00184685","京泰譽有限公司","臺北市大安區通化街57巷30弄1號1樓","100000"," "," ","1130910","臺北市大安區通化里通化街５７巷３０弄１號１樓","482999,472929,,","26-MAR-26","","","","",""
"00184778","台塑綠電股份有限公司","臺北市內湖區南京東路6段380號9樓","80000000","31000000"," ","1130820","臺北市內湖區南京東路６段３８０號９樓","351000,760999,281099,","26-MAR-26","","","","",""
"00186092","登陽地能股份有限公司","臺北市內湖區瑞光路362號8樓","93570000","36570000"," ","1130909","臺北市內湖區港墘里瑞光路３６２號８樓","353011,353012,,","26-MAR-26","","","","",""
"00186749","基瓦諾國際股份有限公司","臺北市士林區中山北路5段478號8樓","200000000","29900000"," ","1140208","臺北市士林區福林里中山北路５段４７８號８樓","931912,,,","26-MAR-26","","","","",""
"00192550","上丘智能有限公司","臺北市信義區基隆路1段206號18樓","1100000"," "," ","1130910","臺北市信義區基隆路１段２０６號１８樓","483112,,,","26-MAR-26","","","","",""
"00199505","超益機電股份有限公司","臺北市松山區基隆路1段8號13樓","3000000","3000000"," ","1130827","臺北市松山區新聚里基隆路１段８號１３樓","422015,433212,,","26-MAR-26","","","","",""
"00201782","泊媞實物資產有限公司","臺北市大同區歸綏街67號1樓","200000"," "," ","1130820","臺北市大同區雙連里歸綏街６７號１樓","281099,,,","26-MAR-26","","","","",""
"00201875","德訊環球股份有限公司","臺北市內湖區文湖街2號7樓","5000000","5000000"," ","1131219","臺北市內湖區西康里文湖街２號７樓","712999,433112,433212,433115","26-MAR-26","","","","",""
"00203613","韋林能源有限公司","臺北市萬華區忠孝西路2段20號4樓","10000"," "," ","1130814","臺北市萬華區忠孝西路２段２０號４樓","461400,481011,,","26-MAR-26","","","","",""
"00206983","樂富智能科技股份有限公司","臺北市信義區東興路43號3樓","100000000","700000"," ","1130916","臺北市信義區東興路４３號３樓","639099,,,","26-MAR-26","","","","",""
"00209433","省立化節能開發有限公司","臺北市中正區忠孝東路1段49巷17號3樓","2000000"," "," ","1131018","臺北市中正區梅花里忠孝東路１段４９巷１７號３樓","264300,281099,340015,464920","26-MAR-26","","","","",""
"00209617","權陽有限公司","臺北市大安區光復南路102號4樓","1000000"," "," ","1131213","臺北市大安區華聲里光復南路１０２號４樓","381113,,,","26-MAR-26","","","","",""
"00212726","寬泰綠能股份有限公司","臺北市大安區敦化南路2段100號10樓之1","66330000","66330000"," ","1140304","臺北市大安區群賢里敦化南路２段１００號１０樓之１","281099,,,","26-MAR-26","","","","",""
"00217166","智安科創股份有限公司","臺北市內湖區瑞光路258巷56號","100000000","62222240"," ","1131218","臺北市內湖區港墘里瑞光路２５８巷５６號","482912,463112,,","26-MAR-26","","","","",""
"00221078","歐伊碁能源科技股份有限公司","臺北市大同區承德路1段17號9樓之6","10000000","10000000"," ","1131226","臺北市大同區建明里承德路１段１７號９樓之６","433117,431099,,","26-MAR-26","","","","",""
"00221226","啓新能源科技股份有限公司","臺北市信義區光復南路429號5樓","9000000","9000000"," ","1131107","臺北市信義區正和里光復南路４２９號５樓","451099,,,","26-MAR-26","","","","",""
"00222908","淨零建築經理有限公司","臺北市松山區復興北路201號10樓","700000"," "," ","1131202","臺北市松山區松基里復興北路２０１號１０樓","670012,669999,,","26-MAR-26","","","","",""
"00224672","愛光能有限公司","臺北市大安區羅斯福路3段241號12樓","200000"," "," ","1140204","臺北市大安區大學里羅斯福路３段２４１號１２樓","289099,351000,,","26-MAR-26","","","","",""
"00225118","友村能源股份有限公司","臺北市內湖區成功路4段188號11樓之18","40000000","40000000"," ","1140226","臺北市內湖區內湖里成功路４段１８８號１１樓之１８","351000,760999,433199,339999","26-MAR-26","","","","",""
"00225601","嘉恩實業有限公司","臺北市信義區莊敬路223號1樓","150000"," "," ","1131009","臺北市信義區莊敬路２２３號１樓","702099,681211,,","26-MAR-26","","","","",""
"00227191","泊鈺旭能股份有限公司","臺北市中正區忠孝東路2段130號9樓之4","2000000","2000000"," ","1131023","臺北市中正區幸市里忠孝東路２段１３０號９樓之４","351000,,,","26-MAR-26","","","","",""
"00231505","靖羿股份有限公司","臺北市萬華區萬大路424巷3弄12號1樓","4000000","4000000"," ","1131014","臺北市萬華區萬大路４２４巷３弄１２號１樓","469925,464920,464211,433199","26-MAR-26","","","","",""
"00234600","金長虹能源股份有限公司","臺北市南港區園區街3號16樓之1","200000000","22000000"," ","1130916","臺北市南港區園區街３號１６樓之１","433199,464299,,","26-MAR-26","","","","",""
"00249168","古瑞瓦特能源設備有限公司","臺北市信義區基隆路1段143號11樓之4","100000"," "," ","1131125","臺北市信義區基隆路１段１４３號１１樓之４","464920,,,","26-MAR-26","","","","",""
"00249890","宙元綠能股份有限公司","臺北市松山區民生東路4段54號8樓之8","10000000","10000000"," ","1140110","臺北市松山區民生東路４段５４號８樓之８","351000,,,","26-MAR-26","","","","",""
"00252803","艾星參號股份有限公司","臺北市大安區信義路4段296號15樓","9000000","200000"," ","1131107","臺北市大安區通化里信義路４段２９６號１５樓","351000,,,","26-MAR-26","","","","",""
"00422000","臺陽股份有限公司","臺北市大安區新生南路3段4號3樓","90000000","90000000"," ","0390316","臺北市大安區龍坡里新生南路３段４號３樓","681112,,,","26-MAR-26","","","","","2024-11-27"
"01126219","益來工程股份有限公司","臺北市內湖區內湖路3段308號1樓","28000000","28000000"," ","0740831","臺北市內湖區內湖路３段３０８號","433111,433212,432000,","26-MAR-26","","","","山心二藝,HEARTIST,","2024-11-27"
"03042308","三越企業股份有限公司","臺北市中正區重慶南路2段51號11樓","127080000","25000000"," ","0510414","臺北市中正區重慶南路２段５１號１１樓","390011,432000,370000,431099","26-MAR-26","","","","",""
"03335634","晉昇貿易有限公司","臺北市中山區松江路46巷8號1樓","5000000"," "," ","0600521","臺北市中山區興亞里松江路４６巷８號１樓","451099,340099,370000,464919","26-MAR-26","","","","",""
"03351015","泰電電業股份有限公司","臺北市中正區博愛路76號8樓","195500000","195500000"," ","0490401","臺北市中正區博愛路７６號８樓","283100,464920,351000,461313","26-MAR-26","","","","T, TAI TIEN,熟年誌,泰電,FUNSTEAM,TAITIEN,馥林文化,LIFE PLUS,","2024-11-27"
"04229920","新光兆豐股份有限公司","臺北市中正區忠孝西路1段66號38樓","100000000","90000000"," ","0620803","臺北市中正區黎明里忠孝西路１段６６號３８樓","011399,011999,012999,551012","26-MAR-26","","","","王妃草原,兆兆蜂蜜,SK DREAM ON RESORT,FARM DREAM,天光草地,墾夢,兆兆鮮乳,拓村湯宿,新光兆豐,兆兆雞蛋,SK HARVEST,縱谷新天地,兆豐牧場,墾夢莊園,VALLEY FRONTIER,兆豐農場,FARM VILLAGE RESORT,拓居,","2024-11-27"
"04265235","萬達工程顧問股份有限公司","臺北市大安區敦化南路2段57號10樓之1","5000000","5000000"," ","0650507","臺北市大安區義安里敦化南路２段５７號１０樓之１","760912,740912,,","26-MAR-26","","","","WORLDTASK,萬達,萬大,","2024-11-27"
"04348947","新台塑膠工業股份有限公司","臺北市大同區重慶北路3段9巷31號","70000000","70000000"," ","0650911","臺北市大同區隆和里重慶北路３段９巷３１號１樓","181015,184111,220112,233100","26-MAR-26","","","","STP NEW IMPRESSION,RECYCLED PALLET,SUPERWARE,NEW IMAGIC,NEW IMAGIC STP,STPLASTICS,NEW IMPRESSION STP,STP,SHIN TAI PLASTICS INDUSTRIAL,NEW IMAGE,STP NEW IMAGIC,台象,NEW IMPRESSION,新象,","2024-11-27"
"04633983","志成股份有限公司","臺北市中正區羅斯福路3段230號","400000000","312000000"," ","0641210","臺北市中正區羅斯福路３段２３０號","191011,451099,193199,","26-MAR-26","","","","衣研,黑猫,MAGIC SCENT,MR BROWN,双虎,BLACK CAT P,金車,志成,GOLDEN LEOPARD,噴效蒸煙式殺蟲劑,滅落,米琪,銀熊,WET PRO,KING CAR,巧洗,潔櫥,蔓漫香,DOS TIGRES,WHITE BEAR PLUS,MR. BROWN,雙虎強勁,XYLI-COOL,MIEH FEI,白博士活氧去污霸,窗寶,潔立香,飄香多,MIKKEY,雙虎通用,WHITEBEAR,MOMMY QUICK,小博士,北極熊,雪娃,MR.BROWN,DR.WHITE,P,豪豪,DR MINI,雙虎高效,POLAR BEAR,快手媽咪,ICE BEAR,噴效,双虎不鏽鋼三安控,TIGERKING,通用,晚安,黑猫,PEN SHIAW,J-ONE,朵莉絲,淨效,澄潤,斑比,GREEN HOUSE,DORIS,DR  MINI,DR. GREEN,DR.MINI,金滅飛,CHA-SHE,潔婉,DR. WHITE,無敵,XYLI-LIFE,清巧洗,WOW,XYLI-PURE,FRESH TIME,金獅,雙虎,LION KING,滿馥,TIGER KING,BLACK CAT,金虎,MAMMY QUICK,BANBBY,綠博士,淨衣潔,GOLDEN LION,戰車,淨陽,衣妍,焰旅,盛香庭,DR.GREEN,白熊,綠屋,SIMPLE WHITE,DOCTOR MINI,GIANT,MIEH FI KING,EX,CAT,滅飛,波兒,伯朗,百熊,CHU CHEN,雙虎時尚磁吸爐,MR. WHITE,白博士,白博士去漬大師,黑熊,金熊,領寶,噴殺,潔窗,GOLDEN TIGER,冰熊,滅樂,白先生,XYLI-BRUSH,潔皮,巨人,SNOW KIDS,金豹,NEGRO GATO,DR WHITE,DR. MINI,魔力香,双虎亮彩,GREEN TIME,衛寶,HIGH QUALITY,黑貓,噴效殺蟑屋,DOCTOR WHITE,WHITH BEAR,WHITE BEAR,XYLI-CLEAN,淨揚,","2024-11-27"
"04665149","汎宇股份有限公司","臺北市中正區忠孝東路1段85號15樓之3","100000000","100000000"," ","0670303","臺北市中正區梅花里忠孝東路１段８５號１５樓之３","681112,464999,464914,464211","26-MAR-26","","","","光伏之眼,PV EYE,","2024-11-27"
"04721022","星南通信電機工程有限公司","臺北市大安區辛亥路3段157巷10號","50000000"," "," ","0640103","臺北市大安區辛亥路３段１５７巷１０號１樓","433112,439099,433199,","26-MAR-26","","","","",""
"04747796","瑞順企業股份有限公司","臺北市中正區重慶南路1段121號4樓之9","76000000","76000000"," ","0650310","臺北市中正區重慶南路１段１２１號４樓之９","464999,353011,,","26-MAR-26","","","","ATS,OLYMPIA,INSOL,阿德斯,OBIE,松原,FUMACO WATER,","2024-11-27"
"04790619","百能電機有限公司","臺北市內湖區成功路4段41巷4號2樓","3600000"," "," ","0670621","臺北市內湖區紫星里成功路４段４１巷４號２樓","285999,269999,264999,456199","26-MAR-26","","","","",""
"04918897","全永水電工程有限公司","臺北市文山區福興路78巷10弄7號1樓","6000000"," "," ","0720905","臺北市文山區興旺里福興路７８巷１０弄７號１樓","429011,433111,,","26-MAR-26","","","","",""
"05156902","東服企業股份有限公司","臺北市中山區中山北路1段72號11樓之6","50000000","50000000"," ","0701002","臺北市中山區民安里中山北路１段７２號１１樓之６","464299,464999,,","26-MAR-26","","","","GDO,","2024-11-27"
"05259392","三阪實業股份有限公司","臺北市中山區民生東路1段51號11樓之2","56000000","56000000"," ","0740409","臺北市中山區民生東路１段５１號１１樓之２","210200,220112,220300,464315","26-MAR-26","","","","QUICK LINE,RACING LINE,","2024-11-27"
"05423372","麥瑋環保工程股份有限公司","臺北市中山區民族東路68號1樓","29000000","29000000"," ","0731126","臺北市中山區圓山里民族東路６８號１樓","382112,,,","26-MAR-26","","","","",""
"05513303","岡原貿易股份有限公司","臺北市中山區南京東路2段206號12樓之1","10000000","7000000"," ","0740429","臺北市中山區南京東路２段２０６號１２樓之１","464111,451099,269999,282011","26-MAR-26","","","","",""
"05703280","中東商貿國際股份有限公司","臺北市萬華區寶興街80巷32號1樓","5000000","5000000"," ","0730616","臺北市萬華區錦德里寶興街８０巷３２號１樓","451099,,,","26-MAR-26","","","","",""
"07140104","光和貿易股份有限公司","臺北市中山區南京東路3段219號6樓","445500000","445500000"," ","0491114","臺北市中山區南京東路３段２１９號６樓","451099,461515,464999,464299","26-MAR-26","","","","",""
"07611006","龍震企業有限公司","臺北市中正區汀洲路2段275號2樓","5000000"," "," ","0661104","臺北市中正區頂東里汀州路２段２７５號２樓","465311,,,","26-MAR-26","","","","O.B.C.,BRAKE PARTS,龍震,NETIC,AWD,","2024-11-27"
"07635128","亞馥工程股份有限公司","臺北市中山區松江路328號9樓","20500000","20500000"," ","0680404","臺北市中山區新生里松江路３２８號９樓","340099,439014,429011,292999","26-MAR-26","","","","",""
"07655307","鴻來企業股份有限公司","臺北市士林區延平北路6段477號12樓","153000000","153000000"," ","0690505","臺北市士林區永倫里延平北路６段４７７號１２樓","220999,,,","26-MAR-26","","","","FLECHES,PISPRING,","2024-11-27"
"07723369","春茂實業股份有限公司","臺北市大同區西寧北路83號11樓之1","28560000","28560000"," ","0730529","臺北市大同區永樂里西寧北路８３號１１樓之１","112999,111999,455111,353011","26-MAR-26","","","","",""
"09427322","碩勇股份有限公司","臺北市大同區哈密街143號","50000000","50000000"," ","0721109","臺北市大同區老師里哈密街１４３號","471999,481013,464917,","26-MAR-26","","","","碩勇,伸盈泰,TETRAGON,SOWANA,","2024-11-27"
"09453361","天保工程有限公司","臺北市大安區和平東路3段212巷38號1樓","6000000"," "," ","0730903","臺北市大安區芳和里和平東路３段２１２巷３８號１樓","433112,433212,433211,","26-MAR-26","","","","",""
"09470565","萬大室內裝修設計工程股份有限公司","臺北市大安區敦化南路2段57號10樓之1","6000000","6000000"," ","0740308","臺北市大安區義安里敦化南路２段５７號１０樓之１","740912,434011,,","26-MAR-26","","","","",""
"11690903","華國大飯店股份有限公司","臺北市中山區雙城街23巷6號1樓","1700000000","110000000"," ","0560913","臺北市中山區晴光里雙城街２３巷６號１樓","561115,551011,,","26-MAR-26","","","","華國帝國牛肉麵,IMPERIAL,華國,","2024-11-27"
"11722102","華聯工程股份有限公司","臺北市松山區南京東路3段262號之4","200000000","200000000"," ","0520805","臺北市松山區南京東路３段２６２號之４","291100,291299,291900,","26-MAR-26","","","","",""
"11759803","萬昌電器有限公司","臺北市內湖區瑞光路513巷31號","15000000"," "," ","0551029","臺北市內湖區港墘里瑞光路５１３巷３１號","456111,,,","26-MAR-26","","","","ARGOS,OLIVIA,","2024-11-27"
"11956939","錦源工程有限公司","臺北市中山區建國北路1段69號10樓","20000000"," "," ","0600320","臺北市中山區建國北路１段６９號１０樓","433212,241311,241212,293499","26-MAR-26","","","","",""
"12144967","盈台科技企業有限公司","臺北市中山區八德路2段174巷15弄10號4樓","1000000"," "," ","0661003","臺北市中山區八德路２段１７４巷１５弄１０號４樓","451099,483111,474999,464320","26-MAR-26","","","","",""
"12183686","漢山建設股份有限公司","臺北市中山區松江路206號10樓之5","45000000","45000000"," ","0670712","臺北市中山區中吉里松江路２０６號１０樓之５","434011,681112,410013,670012","26-MAR-26","","","","",""
"12184616","景漢實業股份有限公司","臺北市南港區三重路19之3號6樓之3","13500000","13500000"," ","0670802","臺北市南港區三重里三重路１９－３號６樓之３","464921,433212,434011,464999","26-MAR-26","","","","",""
"12193538","群佳股份有限公司","臺北市大安區忠孝東路4段169號12樓之4","29800000","29800000"," ","0670927","臺北市大安區建安里忠孝東路４段１６９號１２樓之４","451099,681111,681112,455111","26-MAR-26","","","","",""
"12225356","佑通資通綠能有限公司","臺北市內湖區新明路381號3樓","5000000"," "," ","0680507","臺北市內湖區週美里新明路３８１號３樓","433117,275199,464211,","26-MAR-26","","","","",""
"12261985","贊富企業有限公司","臺北市松山區復興北路1號11樓之6","10000000"," "," ","0690121","臺北市松山區中正里復興北路１號１１樓之６","464211,464920,,","26-MAR-26","","","","",""
"12268967","今專企業有限公司","臺北市中山區松江路42號9樓5室","20000000"," "," ","0690305","臺北市中山區松江路４２號９樓之５","422099,433112,340099,","26-MAR-26","","","","",""
"12439147","海登有限公司","臺北市大安區信義路4段296號8樓之4","10000000"," "," ","0720422","臺北市大安區信義路４段２９６號８樓之４","464299,464999,483299,485299","26-MAR-26","","","","",""
"12525369","永塑企業股份有限公司","臺北市內湖區內湖路1段411巷89弄6號","1950000","1950000"," ","0731030","臺北市內湖區港華里內湖路１段４１１巷８９弄６號","220999,220300,462012,681112","26-MAR-26","","","","",""
"12558425","計量企業有限公司","臺北市中山區民生東路1段30號8樓","20000000"," "," ","0740607","臺北市中山區民生東路１段３０號８樓","451099,454914,483111,464917","26-MAR-26","","","","",""
"12629189","富翔營造有限公司","臺北市信義區基隆路1段141號13樓之3","100000000"," "," ","0891005","臺北市信義區興雅里基隆路１段１４１號１３樓之３","439099,433212,433900,433111","26-MAR-26","","","","",""
"12639074","貝門股份有限公司","臺北市北投區行義路130巷16號","45675000","45675000"," ","0891021","臺北市北投區永和里００６鄰行義路１３０巷１６號","649911,670012,681111,","26-MAR-26","","","","",""
"12647004","弘諺科技股份有限公司","臺北市內湖區瑞光路408號3樓之1","250000000","51000000"," ","0891103","臺北市內湖區港墘里瑞光路４０８號３樓之１","464111,,,","26-MAR-26","","","","",""
"12668181","長鈺渡假飯店股份有限公司","臺北市大安區信義路4段71號4樓","600000000","200000000"," ","0891128","臺北市大安區仁慈里信義路４段７１號４樓","551011,,,","26-MAR-26","","","","",""
"12683768","鴻利全球股份有限公司","臺北市內湖區新湖三路23號5樓","200000000","23000000"," ","0900205","臺北市內湖區湖元里新湖三路２３號５樓","620212,620199,639099,","26-MAR-26","","","","B S LINK CORPORATION,","2024-11-27"
"12688601","馥陞工程有限公司","臺北市大安區羅斯福路3段193號2樓","15200000"," "," ","0900222","臺北市大安區羅斯福路３段１９３號２樓","462013,433112,433212,","26-MAR-26","","","","",""
"12689539","陞麥國際工程股份有限公司","臺北市松山區南京東路5段356號12樓之1","120000000","120000000"," ","0900226","臺北市松山區南京東路５段３５６號１２樓之１","340017,451099,340015,","26-MAR-26","","","","陞麥,SUNMAX,","2024-11-27"
"12750409","享叮噹國際開發有限公司","臺北市中山區中山北路2段93巷17號6樓之5","5000000"," "," ","0900219","臺北市中山區聚盛里中山北路２段９３巷１７號６樓之５","483212,433211,434011,483111","26-MAR-26","","","","",""
"12856395","楷賢有限公司","臺北市內湖區舊宗路2段109號2樓","18000000"," "," ","0900423","臺北市內湖區湖元里舊宗路２段１０９號２樓","464922,456413,456999,","26-MAR-26","","","","",""
"12859604","椰子林企業股份有限公司","臺北市松山區南京東路4段164號10樓之4","370000000","158000000"," ","0900501","臺北市松山區復勢里南京東路４段１６４號１０樓之４","551012,932100,681111,452000","26-MAR-26","","","","椰子林,","2024-11-27"
